채널ID,채널명,대표상위세그먼트,대표하위세그먼트,채널구독자수,최근영상조회수평균,최근영상참여율평균,최근영상실제라이브시작비율,수집영상수,성장성점수_proxy,성장성신뢰도,성장성신뢰도등급,채널력_조회수pct,채널력_활동성pct,채널력_구독자pct,성장성_조회수pct_recalc,성장성_참여율pct_recalc,성장성_업로드pct_recalc,성장성_라이브pct_recalc,팬밀도_기본참여율pct,라이브친화_기본pct,라이브친화_성장변화pct,팬채널리스크,클립채널리스크,기관채널리스크,아카이브리스크,실전성_대형채널패널티,자동제외_투자형,자동제외_정보형,수기제외채널,수기제외매칭키워드,수기제외사유,discovery반영여부,구독자대비조회수,대표세그먼트,댓글수중앙값,댓글수최대값,댓글수평균,댓글수합계,라이브관련비율,실제라이브시작비율,영상길이초중앙값,영상길이초평균,영상참여율중앙값,영상참여율평균,전체참여율,조회수대비댓글비율평균,조회수대비좋아요비율평균,조회수중앙값,조회수최대값,조회수평균,조회수합계,좋아요중앙값,좋아요최대값,좋아요평균,좋아요합계,채널국가KR여부,채널국가_최빈값,채널총영상수,채널총영상수대비조회수,최근기준사용영상수,최근영상길이초평균,최근영상댓글수평균,최근영상라이브관련비율,최근영상좋아요평균,최근최신업로드일,표본관측일수,표본내최근업로드일,표본내최초업로드일,표본신뢰도,한국채널추정여부,한국채널추정여부_엄격,한국추정영상비율,한국추정영상수,채널메타조회성공여부,채널명_최신,채널설명_최신,채널개설일_최신,채널국가_최신,채널구독자수_최신,채널총조회수_최신,채널총영상수_최신,업로드플레이리스트ID,최근수집영상수_최신,최근영상조회수평균_최신,최근영상좋아요평균_최신,최근영상댓글수평균_최신,최근영상참여율평균_최신,최근영상실제라이브시작비율_최신,최근영상길이초평균_최신,최근최신업로드일_최신,채널설명,채널총조회수,최근수집영상수,refresh반영여부,최근2주_업로드수,이전2주_업로드수,최근2주_평균조회수,이전2주_평균조회수,최근2주_평균참여율,이전2주_평균참여율,최근2주_라이브비율,이전2주_라이브비율,최근2주_조회수성장률,최근2주_참여율성장률,최근2주_업로드성장률,최근2주_라이브비율차이,성장성_조회수pct,성장성_참여율pct,성장성_업로드pct,성장성_라이브pct,성장성점수_proxy_raw,성장성수집영상수_4주,__text__,채널력점수,성장성점수_raw,성장성점수,팬밀도점수,라이브친화점수,기관단체리스크_gate,AI뉴스리스크_gate,리믹스쇼츠재업로드리스크_gate,팬클립아카이브리스크_gate,상업판매리스크_gate,외국채널리스크_gate,한국어신호여부_gate,수집영상부족리스크_gate,성장성신뢰도부족리스크_gate,상위세그먼트불명리스크_gate,하위세그먼트불명리스크_gate,한국채널추정불가리스크_gate,운영제외리스크,검증필요리스크,실전성_리스크합,실전성점수,최종점수_raw,최종점수,최종점수분위,채널력점수분위,성장성점수분위,팬밀도점수분위,라이브친화점수분위,실전성점수분위,액션버킷,shortlist_선정여부,shortlist_유형,주의사유,추천사유,자동판정근거,최종순위,운영우선순위
UC1ZBDrwIojwrL_4DN5msAPg,니브,게임 실황형,명조,15500.0,10308.6,0.0164963533509664,0.0,5.0,0.5,0.625,보통,0.6042116630669546,0.5048596112311015,0.6752159827213823,,,,,0.2737580993520518,0.4001079913606911,,0,0,0,0,0,False,False,0,,,1.0,8.926774193548388,게임 실황형,25.0,196.0,54.66666666666666,328.0,1.0,0.0,205.5,195.16666666666663,0.02151546533569,0.0253305193961526,0.0167022007010443,0.0084920206248325,0.0168384987713201,3099.0,97050.0,23060.83333333333,138365.0,46.5,1287.0,330.5,1983.0,1.0,KR,1834.0,76.15024766097963,3.0,277.4,32.1,,119.4,2026-04-30 15:28:54,68.0,2026-03-31T13:53:57Z,2026-01-21T15:39:52Z,상대적으로높음,1.0,1.0,1.0,6.0,1,,,2020-03-18T10:26:19.620817Z,KR,15500.0,18339912.0,1834.0,UU1ZBDrwIojwrL_4DN5msAPg,10.0,10308.6,119.4,32.1,0.0164963533509664,0.0,277.4,2026-05-01 22:22:14+00:00,,18339912.0,10.0,1,5.0,0.0,5836.4,,0.0188517221946014,,0.0,,,,,,,,,,,5.0, 니브  게임 실황형 명조,0.5836393088552915,0.5,0.5,0.2737580993520518,0.4001079913606911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5186436285097192,0.5186436285097192,0.37634989200863933,0.6598272138228942,0.521598272138229,0.2737580993520518,0.11420086393088554,0.8890388768898488,보류,False,,주요 자동 리스크 낮음,실전성 리스크 낮음,"최종=0.519, 채널력=0.584, 성장성=0.500, 팬밀도=0.274, 라이브=0.400, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1156,1138
UCFXU0TJo6dAAsUS3i2sYwjw,은왕,게임 실황형,명조,3500.0,9479.3,0.0191775118281071,0.0,1.0,0.6856604642111331,1.0,높음,0.5869330453563715,0.070194384449244,0.3776997840172786,0.9726937269372694,0.3529411764705882,0.8377281947261663,0.4785977859778598,0.3353131749460043,0.4001079913606911,0.4785977859778598,0,0,0,0,0,False,False,0,,,1.0,25.480128205128207,게임 실황형,24.0,82.0,35.0,210.0,0.0,0.0,77.0,119.5,0.0265861532898993,0.0239168374875812,0.0256358650532088,0.0026912335791486,0.0212256039084326,9882.5,35068.0,13249.666666666666,79498.0,132.5,916.0,304.6666666666667,1828.0,1.0,KR,524.0,165.2765072765073,3.0,95.9,23.4,0.0,173.4,2026-04-17 13:34:00,61.0,2026-03-31T04:14:47Z,2026-01-28T04:16:41Z,상대적으로높음,1.0,1.0,1.0,6.0,1,,,2025-09-03T01:02:19.303398Z,KR,3500.0,4051900.0,524.0,UUFXU0TJo6dAAsUS3i2sYwjw,10.0,9479.3,173.4,23.4,0.0191775118281071,0.0,95.9,2026-05-08 05:09:14+00:00,,4051900.0,10.0,1,13.0,4.0,6648.568181818182,786.0,0.0263880082416186,0.0283198837888374,0.0,0.0,7.458738144806848,-0.0682162243893199,2.25,0.0,0.9726937269372694,0.3529411764705882,0.8377281947261663,0.4785977859778598,0.6856604642111331,17.0, 은왕  게임 실황형 명조,0.36422786177105826,0.6856604642111331,0.6856604642111331,0.3353131749460043,0.4197304400149833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.22400000000000003,0.017920000000000002,0.98208,0.5365139240591186,0.5185939240591185,0.3758099352051836,0.2710583153347732,0.9416846652267818,0.3353131749460043,0.5013498920086393,0.4330453563714903,보류,False,,수집 영상 수 부족,성장성 상위권 / 성장성 신뢰도 양호,"최종=0.519, 채널력=0.364, 성장성=0.686, 팬밀도=0.335, 라이브=0.420, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",1157,1139
UCcrYjuLhgIrVrHTItRrxznA,이세현,음악·보이스형,음악,1110.0,379.3,0.0369595128087544,0.0,6.0,0.4427822853279243,0.125,낮음,0.0788336933045356,0.718682505399568,0.0294276457883369,,,0.0422582826233941,,0.6538876889848813,0.4001079913606911,,0,0,0,0,0,False,False,0,,,0.0,2.097272727272727,음악·보이스형,2.0,5.0,2.1666666666666665,13.0,1.0,0.0,63.0,80.83333333333333,0.0301158039774763,0.035023196643909,0.0294755093194625,0.0093486177262895,0.0256745789176195,246.0,1219.0,384.5,2307.0,5.5,27.0,9.166666666666666,55.0,0.0,,201.0,11.535,3.0,64.4,2.0,,11.0,,74.0,2026-03-18T07:41:10Z,2026-01-03T02:30:14Z,상대적으로높음,1.0,1.0,1.0,6.0,1,,,2024-01-14T05:20:02.26177Z,,1110.0,816274.0,201.0,UUcrYjuLhgIrVrHTItRrxznA,10.0,379.3,11.0,2.0,0.0369595128087544,0.0,64.4,2026-05-05 05:05:14+00:00,,816274.0,10.0,1,0.0,1.0,,204.0,,0.0735294117647058,,0.0,,,-1.0,,,,0.0422582826233941,,0.0422582826233941,1.0, 이세현  음악·보이스형 음악,0.2928995680345572,0.4427822853279243,0.4928477856659905,0.6538876889848813,0.4001079913606911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.196,0.01568,0.98432,0.5342683752348575,0.5185883752348575,0.3752699784017279,0.1587473002159827,0.3658207343412527,0.6538876889848813,0.11420086393088554,0.5386069114470843,보류,False,,성장성 신뢰도 낮음,뚜렷한 강점 신호 부족,"최종=0.519, 채널력=0.293, 성장성=0.493, 팬밀도=0.654, 라이브=0.400, 실전성=0.984, 운영제외리스크=0.000, 검증필요리스크=0.196, 수기제외=0",1158,1140
UCkwTs7QWGGBkCSnw8nU7nkg,허성정 HEO SEONG JEONG,음악·보이스형,보컬로이드JPOP커버,2750.0,2788.1,0.0364220000623527,0.0,3.0,0.5,0.0,미산출,0.3687904967602591,0.3058855291576673,0.3193844492440604,,,,,0.6457883369330454,0.4001079913606911,,0,0,0,0,0,False,False,0,,,0.0,0.5472727272727272,음악·보이스형,4.0,10.0,5.333333333333333,16.0,,0.0,332.0,253.66666666666663,0.079646017699115,0.0797428475816516,0.0837209302325581,0.011486853907949,0.0682559936737026,311.0,968.0,501.6666666666667,1505.0,20.0,76.0,36.66666666666666,110.0,1.0,KR,26.0,57.88461538461539,3.0,128.9,5.2,,60.9,,45.0,2026-03-31T07:12:11Z,2026-02-13T13:25:39Z,보통,1.0,1.0,1.0,3.0,1,,,2022-04-24T04:06:31.474261Z,KR,2750.0,382528.0,26.0,UUkwTs7QWGGBkCSnw8nU7nkg,10.0,2788.1,60.9,5.2,0.0364220000623527,0.0,128.9,2026-03-31 07:25:15+00:00,,382528.0,10.0,1,0.0,0.0,,,,,,,,,,,,,,,,0.0, 허성정 heo seong jeong  음악·보이스형 보컬로이드jpop커버,0.33689254859611223,0.5,0.5,0.6457883369330454,0.4001079913606911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.30800000000000005,0.024640000000000006,0.97536,0.5430027935205184,0.5183627935205184,0.3747300215982721,0.23110151187904968,0.521598272138229,0.6457883369330454,0.11420086393088554,0.3126349892008639,보류,False,,성장성 신뢰도 낮음,뚜렷한 강점 신호 부족,"최종=0.518, 채널력=0.337, 성장성=0.500, 팬밀도=0.646, 라이브=0.400, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1159,1141
UCg2zt-aifuHhae8Bl5lomww,asmr wooyeon 우연,음악·보이스형,ASMR보이스,89200.0,16761.0,0.0221139417733685,0.0,3.0,0.5,0.0,미산출,0.6927645788336934,0.3058855291576673,0.8623110151187905,,,,,0.3909287257019438,0.4001079913606911,,0,0,0,0,0,False,False,0,,,0.0,0.5057894736842106,음악·보이스형,49.0,54.0,39.66666666666666,119.0,,0.0,870.0,723.6666666666666,0.0262905586112933,0.028231291489987,0.0274979520446343,0.0025672586271016,0.0256640328628854,14263.0,19817.0,15055.666666666666,45167.0,375.0,472.0,374.3333333333333,1123.0,1.0,KR,261.0,173.0536398467433,3.0,802.7,39.9,,316.6,,43.0,2026-03-02T13:40:00Z,2026-01-18T13:32:26Z,보통,1.0,1.0,1.0,3.0,1,,,2017-03-16T14:52:58Z,KR,89200.0,18920622.0,261.0,UUg2zt-aifuHhae8Bl5lomww,10.0,16761.0,316.6,39.9,0.0221139417733685,0.0,802.7,2026-03-02 13:40:00+00:00,,18920622.0,10.0,1,0.0,0.0,,,,,,,,,,,,,,,,0.0, asmr wooyeon 우연  음악·보이스형 asmr보이스,0.5912661987041037,0.5,0.5,0.3909287257019438,0.4001079913606911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.30800000000000005,0.024640000000000006,0.97536,0.5428958820734341,0.5182558820734341,0.3741900647948164,0.6781857451403888,0.521598272138229,0.39092872570194387,0.11420086393088554,0.3126349892008639,보류,False,,성장성 신뢰도 낮음,뚜렷한 강점 신호 부족,"최종=0.518, 채널력=0.591, 성장성=0.500, 팬밀도=0.391, 라이브=0.400, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1160,1142
UCcZFelgTMiob5kFYdO_q_HQ,다시하네,버츄얼 퍼포먼스형,버튜버,1160.0,78.2,0.0527466045397416,0.0,6.0,0.2139114266396213,0.625,보통,0.0226781857451403,0.718682505399568,0.0450863930885529,,,0.0422582826233941,,0.8115550755939525,0.4001079913606911,,0,0,0,0,0,False,False,0,,,0.0,0.6556521739130434,버츄얼 퍼포먼스형,0.0,1.0,0.1666666666666666,1.0,,0.0,27977.5,27284.0,0.0280344655344655,0.0294402080457136,0.026525198938992,0.0018939393939393,0.0275462686517742,89.5,329.0,125.66666666666669,754.0,2.5,7.0,3.1666666666666665,19.0,0.0,GB,208.0,3.625,3.0,21904.6,0.7,,3.0,,71.0,2026-03-27T13:31:40Z,2026-01-15T07:31:29Z,상대적으로높음,1.0,1.0,1.0,6.0,1,,,2025-02-06T09:19:58.512065Z,GB,1160.0,44058.0,208.0,UUcZFelgTMiob5kFYdO_q_HQ,10.0,78.2,3.0,0.7,0.0527466045397416,0.0,21904.6,2026-04-17 10:44:27+00:00,,44058.0,10.0,1,0.0,5.0,,53.625,,0.0478670634920634,,0.0,,,-1.0,,,,0.0422582826233941,,0.0422582826233941,5.0, 다시하네  버츄얼 퍼포먼스형 버튜버,0.2707613390928725,0.2139114266396213,0.3211946416497633,0.8115550755939525,0.4001079913606911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5180603095971389,0.5180603095971389,0.37365010799136067,0.1285097192224622,0.03968682505399568,0.8115550755939525,0.11420086393088554,0.8890388768898488,보류,False,,주요 자동 리스크 낮음,팬밀도 상위권 / 실전성 리스크 낮음,"최종=0.518, 채널력=0.271, 성장성=0.321, 팬밀도=0.812, 라이브=0.400, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1161,1143
UCsCkbKVDIpCU5yUNZielO5w,초승달하트,창작·비주얼형,일러스트리깅,5180.0,3540.9,0.0327856919449953,0.0,3.0,0.5,0.0,미산출,0.4130669546436285,0.3058855291576673,0.4692224622030237,,,,,0.593952483801296,0.4001079913606911,,0,0,0,0,0,False,False,0,,,0.0,3.072254335260116,창작·비주얼형,2.0,7.0,3.6666666666666665,11.0,1.0,0.0,48.0,46.0,0.0236130867709815,0.0302721566303379,0.0186892442772028,0.0019454003078427,0.0283267563224952,3515.0,11886.0,5315.0,15945.0,76.0,185.0,95.66666666666669,287.0,1.0,KR,12.0,1594.5,3.0,83.5,5.5,1.0,62.8,,13.0,2026-01-26T11:26:16Z,2026-01-13T10:07:28Z,보통,1.0,1.0,1.0,3.0,1,,,2024-02-18T12:29:00.306407Z,KR,5180.0,75020.0,12.0,UUsCkbKVDIpCU5yUNZielO5w,10.0,3540.9,62.8,5.5,0.0327856919449953,0.0,83.5,2026-05-08 09:30:21+00:00,,75020.0,10.0,1,0.0,0.0,,,,,,,,,,,,,,,,0.0, 초승달하트  창작·비주얼형 일러스트리깅,0.38678455723542116,0.5,0.5,0.593952483801296,0.4001079913606911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.30800000000000005,0.024640000000000006,0.97536,0.5425751477321815,0.5179351477321815,0.37311015118790497,0.31155507559395246,0.521598272138229,0.593952483801296,0.11420086393088554,0.3126349892008639,보류,False,,성장성 신뢰도 낮음,뚜렷한 강점 신호 부족,"최종=0.518, 채널력=0.387, 성장성=0.500, 팬밀도=0.594, 라이브=0.400, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1162,1144
UCMYjYgur8T6128PpNY5LSNg,박할배,음악·보이스형,성우더빙,11700.0,379.2,0.0286868164254801,0.0,6.0,0.5,0.125,낮음,0.0782937365010799,0.718682505399568,0.6268898488120951,,,,,0.5221382289416847,0.4001079913606911,,0,0,0,0,0,False,False,0,,,0.0,0.1783760683760683,음악·보이스형,0.0,9.0,2.333333333333333,14.0,1.0,0.3333333333333333,3038.0,5593.666666666667,0.0335543766578249,0.036895046293039,0.020603737422137,0.0100885838928495,0.0268064624001894,177.0,1273.0,347.8333333333333,2087.0,3.5,12.0,4.833333333333333,29.0,1.0,KR,65.0,34.21311475409836,3.0,446.1,1.0,1.0,3.5,,32.0,2026-03-02T15:38:45Z,2026-01-29T09:00:28Z,상대적으로높음,1.0,1.0,1.0,6.0,1,,,2011-02-04T10:34:55Z,KR,11700.0,326556.0,65.0,UUMYjYgur8T6128PpNY5LSNg,10.0,379.2,3.5,1.0,0.0286868164254801,0.0,446.1,2026-04-25 02:01:30+00:00,,326556.0,10.0,1,1.0,0.0,35.0,,0.0285714285714285,,1.0,,,,,,,,,,,1.0, 박할배  음악·보이스형 성우더빙,0.4121490280777538,0.5,0.5,0.5221382289416847,0.4001079913606911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.196,0.01568,0.98432,0.5335209952483801,0.5178409952483801,0.37257019438444927,0.35286177105831534,0.521598272138229,0.5221382289416847,0.11420086393088554,0.5386069114470843,보류,False,,성장성 신뢰도 낮음,뚜렷한 강점 신호 부족,"최종=0.518, 채널력=0.412, 성장성=0.500, 팬밀도=0.522, 라이브=0.400, 실전성=0.984, 운영제외리스크=0.000, 검증필요리스크=0.196, 수기제외=0",1163,1145
UC03mOZ0V3aB1CnUDgSmmO2A,인포딕,음악·보이스형,애니송커버,20700.0,111536.8,0.020484863821134,0.0,2.0,0.5,0.25,낮음,0.8936285097192225,0.2019438444924406,0.7262419006479481,,,,,0.3617710583153348,0.4001079913606911,,0,0,0,0,0,False,False,0,,,0.0,4.445652173913044,음악·보이스형,242.5,280.0,242.5,485.0,,0.0,151.5,151.5,0.0316981217737225,0.0316981217737225,0.031828307525129,0.0060357871209871,0.0256623346527353,46012.5,59584.0,46012.5,92025.0,1222.0,1710.0,1222.0,2444.0,1.0,KR,51.0,1804.4117647058824,2.0,245.5,320.6,,1487.8,,45.0,2026-03-17T13:16:05Z,2026-01-31T12:44:28Z,낮음,1.0,1.0,1.0,2.0,1,,,2013-05-05T10:28:43Z,KR,20700.0,31500669.0,51.0,UU03mOZ0V3aB1CnUDgSmmO2A,10.0,111536.8,1487.8,320.6,0.020484863821134,0.0,245.5,2026-04-19 07:37:38+00:00,,31500669.0,10.0,1,2.0,0.0,112262.5,,0.018739246824772,,0.0,,,,,,,,,,,2.0, 인포딕  음악·보이스형 애니송커버,0.6180615550755939,0.5,0.5,0.3617710583153348,0.4001079913606911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.30800000000000005,0.024640000000000006,0.97536,0.542376173650108,0.517736173650108,0.3720302375809935,0.7219222462203023,0.521598272138229,0.3617710583153348,0.11420086393088554,0.3126349892008639,보류,False,,성장성 신뢰도 낮음,뚜렷한 강점 신호 부족,"최종=0.518, 채널력=0.618, 성장성=0.500, 팬밀도=0.362, 라이브=0.400, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1164,1146
UCm0g6BruEifCCQMIbNovjYg,학교앞문방구,음악·보이스형,애니송커버,1360.0,918.9,0.0541791925559859,0.0,1.0,0.4939556416451525,1.0,높음,0.1668466522678185,0.070194384449244,0.1096112311015118,0.4767527675276752,0.7498138495904692,0.1517917511832319,0.4785977859778598,0.8174946004319654,0.4001079913606911,0.4785977859778598,0,0,0,0,0,False,False,0,,,1.0,27.77537313432836,음악·보이스형,31.0,106.0,35.7,357.0,0.0,0.0,193.5,176.7,0.0358495452279185,0.0312782967613024,0.0292323813106209,0.0118758723746352,0.0194024243866672,3045.0,10873.0,3721.9,37219.0,60.5,273.0,73.1,731.0,1.0,KR,120.0,318.1111111111111,3.0,569.0,18.8,0.0,29.0,2026-04-13 08:30:04,41.0,2026-03-11T22:13:54Z,2026-01-29T15:06:28Z,상대적으로높음,1.0,1.0,1.0,10.0,1,,,2021-08-27T12:25:05.315523Z,KR,1360.0,1156549.0,120.0,UUm0g6BruEifCCQMIbNovjYg,10.0,918.9,29.0,18.8,0.0541791925559859,0.0,569.0,2026-05-06 10:30:17+00:00,,1156549.0,10.0,1,3.0,6.0,861.0,970.375,0.0615115903637171,0.0455859743439746,0.0,0.0,-0.1127141568981064,0.349353419531494,-0.5,0.0,0.4767527675276752,0.7498138495904692,0.1517917511832319,0.4785977859778598,0.4939556416451525,9.0, 학교앞문방구  음악·보이스형 애니송커버,0.12157127429805609,0.4939556416451525,0.4939556416451525,0.8174946004319654,0.4197304400149833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.22400000000000003,0.017920000000000002,0.98208,0.5355320381034949,0.5176120381034949,0.3714902807775378,0.017818574514038878,0.38606911447084236,0.8174946004319654,0.5013498920086393,0.4330453563714903,보류,False,,수집 영상 수 부족,팬밀도 상위권 / 성장성 신뢰도 양호,"최종=0.518, 채널력=0.122, 성장성=0.494, 팬밀도=0.817, 라이브=0.420, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",1165,1147
UC6PbvcbUXvYhfVx1yHllQ-Q,슬기로운 덕후생활,음악·보이스형,커버,18000.0,3813.5,0.0172699753755788,0.0,5.0,0.5274194184350759,1.0,높음,0.4287257019438445,0.5048596112311015,0.7035637149028078,0.7904059040590405,0.1623231571109456,0.6514536849222448,0.4785977859778598,0.2937365010799136,0.4001079913606911,0.4785977859778598,0,0,0,0,0,False,False,0,,,0.0,3.3657954545454545,음악·보이스형,4.0,16.0,5.8,29.0,0.2,0.0,53.0,4290.2,0.0138680659670164,0.0191536872830274,0.0199534082852223,0.0003898948476705,0.0187637924353569,12256.0,17239.0,11847.6,59238.0,161.0,499.0,230.6,1153.0,1.0,KR,208.0,299.1818181818182,3.0,2332.0,1.2,0.0,44.3,,47.0,2026-02-23T08:15:00Z,2026-01-06T08:15:03Z,상대적으로높음,1.0,1.0,1.0,5.0,1,,,2019-08-26T08:03:25Z,KR,18000.0,14569656.0,208.0,UU6PbvcbUXvYhfVx1yHllQ-Q,10.0,3813.5,44.3,1.2,0.0172699753755788,0.0,2332.0,2026-05-08 09:15:01+00:00,,14569656.0,10.0,1,10.0,4.0,3854.25,2093.5,0.0114917073610639,0.0161923094792775,0.0,0.0,0.8410556484356341,-0.290298436071105,1.5,0.0,0.7904059040590405,0.1623231571109456,0.6514536849222448,0.4785977859778598,0.5274194184350759,14.0, 슬기로운 덕후생활  음악·보이스형 커버,0.510340172786177,0.5274194184350759,0.5274194184350759,0.2937365010799136,0.4197304400149833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5175338714146087,0.5175338714146087,0.37095032397408206,0.5377969762419006,0.7073434125269978,0.2937365010799136,0.5013498920086393,0.8890388768898488,보류,False,,주요 자동 리스크 낮음,실전성 리스크 낮음 / 성장성 신뢰도 양호,"최종=0.518, 채널력=0.510, 성장성=0.527, 팬밀도=0.294, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",1166,1148
UCpxwnDg6T0nByL-tIA0EUsQ,레모치,창작·비주얼형,일러스트리깅,2910.0,0.0,0.05,0.0,1.0,0.5995021957331804,1.0,높음,0.0005399568034557,0.070194384449244,0.3336933045356371,0.555719557195572,0.7431124348473567,0.8870858688302907,0.0309963099630996,0.7883369330453563,0.4001079913606911,0.0309963099630996,0,0,0,0,0,False,False,0,,,1.0,0.3948453608247422,창작·비주얼형,0.0,1.0,0.1428571428571428,1.0,1.0,1.0,12107.0,13798.285714285714,0.0415094339622641,0.045483863437551,0.0409051348999129,0.0005977286312014,0.0448861348063496,186.0,265.0,164.14285714285714,1149.0,6.0,11.0,6.571428571428571,46.0,1.0,KR,6.0,1.1833161688980434,3.0,9703.0,0.0,,0.0,2026-05-01 05:08:01,74.0,2026-03-29T15:18:42Z,2026-01-14T15:12:24Z,상대적으로높음,1.0,1.0,1.0,7.0,1,,,2014-06-11T10:51:24Z,KR,2910.0,304455.0,6.0,UUpxwnDg6T0nByL-tIA0EUsQ,1.0,0.0,0.0,0.0,,0.0,,2024-02-23 07:13:45+00:00,,304455.0,1.0,1,11.0,3.0,89.32142857142857,89.25,0.0947546735349725,0.0709981726930879,0.75,1.0,0.0008003201280511,0.3346072150980507,2.6666666666666665,-0.25,0.555719557195572,0.7431124348473567,0.8870858688302907,0.0309963099630996,0.5995021957331804,14.0, 레모치  창작·비주얼형 일러스트리깅,0.09154967602591789,0.5995021957331804,0.5995021957331804,0.7883369330453563,0.3078300710112932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.22400000000000003,0.017920000000000002,0.98208,0.5352805794526648,0.5173605794526648,0.37041036717062636,0.008099352051835854,0.8466522678185745,0.7883369330453563,0.002429805615550756,0.4330453563714903,보류,False,,수집 영상 수 부족,성장성 상위권 / 성장성 신뢰도 양호,"최종=0.517, 채널력=0.092, 성장성=0.600, 팬밀도=0.788, 라이브=0.308, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",1167,1149
UCOy7k5MLO7xGapMgOy-zheQ,마이민 MYMIN,,음악기타,161000.0,1876845.0,0.0092362806781109,0.0,7.0,0.3394074229925357,0.875,높음,0.9951403887688984,0.8995680345572354,0.9057775377969762,0.0081180811808118,0.5361131794489948,0.4050033806626099,0.4785977859778598,0.1101511879049676,0.4001079913606911,0.4785977859778598,0,0,0,0,0,False,False,0,,,0.0,242.9360068027211,,56.0,3090.0,916.5714285714286,6416.0,0.3333333333333333,0.0,25.0,26.857142857142858,0.0091818807882654,0.0104835932508131,0.0126175553132003,0.0001928678741565,0.0102907253766566,258383.0,12216389.0,5101656.142857143,35711593.0,2588.0,183287.0,63453.857142857145,444177.0,1.0,KR,116.0,321726.0630630631,3.0,21.8,147.3,0.0,16108.8,,75.0,2026-03-17T15:18:06Z,2026-01-01T14:06:47Z,상대적으로높음,1.0,1.0,1.0,7.0,1,,,2025-10-11T09:12:14.645941Z,KR,161000.0,275990458.0,116.0,UUOy7k5MLO7xGapMgOy-zheQ,10.0,1876845.0,16108.8,147.3,0.0092362806781109,0.0,21.8,2026-05-07 15:22:49+00:00,,275990458.0,10.0,1,4.0,3.0,319252.0,7371972.0,0.0103946765658051,0.0095470299801423,0.0,0.0,-0.9566938127274494,0.0887864170769291,0.3333333333333333,0.0,0.0081180811808118,0.5361131794489948,0.4050033806626099,0.4785977859778598,0.3164656262771836,7.0, 마이민 mymin   음악기타,0.943817494600432,0.3394074229925357,0.3594814951184687,0.1101511879049676,0.4197304400149833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.091,0.00728,0.99272,0.5245410947866067,0.5172610947866068,0.3698704103671706,0.9919006479481641,0.06803455723542116,0.1101511879049676,0.5013498920086393,0.7313714902807775,보류,False,,상위 세그먼트 불명확,성장성 신뢰도 양호,"최종=0.517, 채널력=0.944, 성장성=0.359, 팬밀도=0.110, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",1168,1150
